months_since_last_pymnt_d_last_credit_pull_d,months_since_issue_d_last_credit_pull_d,out_prncp_inv,grade,last_pymnt_amnt,dti,total_rev_hi_lim,total_rec_int,months_since_earliest_cr_line,revol_util,tot_cur_bal,verification_status,inq_last_6mths,credit_event
0,6,14003.29,D,372.71,35.8,18100,1225.39,76,27.8,72187,Source Verified,0,0
0,6,20547.01,D,556.99,17.24,20900,1977.81,81,14.8,239116,Source Verified,1,0
0,4,26571.66,B,608.65,10.06,138300,972.07,238,55.0,649870,Source Verified,0,0
0,3,24071.21,C,581.58,22.72,53800,844.76,179,80.7,135264,Source Verified,1,0
0,6,27858.4,C,665.03,25.42,85600,1442.99,300,60.3,51631,Not Verified,0,0
0,4,18452.27,A,602.3,19.46,109300,262.12,265,64.4,289178,Source Verified,0,0
0,12,3488.06,B,160.15,7.42,4000,404.59,118,51.5,382037,Not Verified,0,0
0,2,4748.42,A,154.14,28.63,65200,54.79,293,66.5,120016,Source Verified,0,0
0,6,12842.56,B,285.08,18.95,18100,549.81,166,41.5,98660,Verified,0,0
0,10,12068.51,B,523.75,11.03,19600,1296.24,172,67.1,31565,Source Verified,0,0
0,12,4523.18,D,225.52,32.13,20900,973.22,184,75.7,54130,Source Verified,1,0
0,10,14681.74,C,379.6,24.38,10200,1654.05,129,44.8,102869,Not Verified,0,0
0,9,10665.88,C,275.07,11.63,3200,1132.62,152,71.2,9565,Source Verified,0,0
0,7,7498.46,C,300.18,3.97,9000,587.43,155,56.4,9573,Verified,0,0
0,11,10716.91,A,458.99,15.5,27200,760.48,198,30.4,559573,Not Verified,0,0
7,12,0.0,A,7477.24,14.1,50300,217.04,163,92.2,60844,Not Verified,1,0
0,8,15769.58,C,668.33,30.18,15900,1709.68,113,72.0,169902,Source Verified,0,0
0,3,18552.58,C,667.06,6.27,35600,606.6,198,47.0,192285,Source Verified,0,0
0,5,8547.43,D,345.0,15.86,8900,663.06,145,73.9,160536,Verified,2,0
0,1,22447.51,B,739.56,7.32,14200,162.13,255,93.3,22244,Source Verified,1,0
0,1,14205.95,B,294.61,27.55,63800,93.86,187,30.1,389005,Not Verified,0,0
1,10,31650.17,E,917.97,15.11,23200,5039.55,282,76.8,531174,Verified,0,0
1,3,17551.48,B,396.14,10.03,11700,332.23,202,46.6,375164,Not Verified,1,0
0,2,24368.16,B,543.44,20.01,29600,439.78,283,73.2,47793,Source Verified,0,0
0,3,27930.13,C,1015.6,17.46,21400,932.5,270,42.1,371838,Source Verified,2,0
0,6,10731.01,C,419.32,17.31,17200,738.12,174,71.9,36119,Not Verified,0,0
0,2,29354.12,D,745.42,31.67,47300,816.64,268,59.2,65553,Source Verified,1,0
1,6,1508.4,D,59.45,17.91,8700,104.18,158,0.4,5516,Verified,1,0
0,3,5575.04,B,197.95,37.19,33200,165.05,140,25.0,224584,Not Verified,1,0
0,1,29648.82,C,692.93,15.28,30500,296.18,265,95.6,32771,Verified,0,0
0,8,21336.21,B,488.71,18.93,38900,1224.08,231,90.0,489105,Verified,0,0
0,3,6512.5,C,234.82,23.82,7600,212.02,40,71.4,13551,Source Verified,1,0
1,5,21518.12,A,722.76,1.92,34300,394.97,186,7.8,16206,Source Verified,0,0
0,9,9578.2,B,392.75,4.63,33000,678.83,258,37.7,12432,Verified,0,0
0,6,13702.27,C,533.65,9.9,214300,903.76,163,89.7,804376,Source Verified,0,0
0,7,22997.74,A,863.16,10.72,91600,1029.14,189,36.8,291904,Source Verified,0,0
0,2,24498.62,A,502.09,19.71,116300,292.64,212,29.4,527547,Verified,0,0
1,10,13383.9,C,354.1,23.61,21800,1558.59,186,38.7,30492,Source Verified,0,0
0,2,19414.85,C,500.88,30.81,37100,402.62,266,61.6,52892,Not Verified,0,0
0,8,18765.58,B,446.09,17.17,27000,1310.99,136,0.4,38513,Source Verified,0,0
1,6,21139.71,B,791.77,14.73,44500,1083.19,250,53.8,422088,Verified,1,0
0,1,18999.66,D,486.1,23.38,29400,247.66,193,61.6,80276,Not Verified,0,0
0,10,8244.29,B,370.22,22.76,28800,815.12,217,56.5,330488,Not Verified,0,0
0,6,20954.98,A,739.85,15.89,131100,635.86,255,22.2,462822,Source Verified,0,0
0,9,16029.89,C,418.74,20.48,26500,1784.56,182,50.5,44632,Source Verified,0,0
0,7,10511.3,E,296.67,35.28,21700,1109.97,162,52.9,19629,Source Verified,2,0
0,4,17020.92,B,593.83,20.98,33715,487.65,381,85.0,43612,Not Verified,2,0
0,5,31838.41,D,1257.8,18.01,8500,2167.95,210,17.4,44011,Verified,2,0
0,2,30495.45,B,1055.09,26.46,41200,585.2,125,79.7,443491,Source Verified,1,0
1,12,16620.03,C,449.85,25.35,38400,2353.12,143,43.8,324692,Verified,2,0
1,10,4687.67,B,197.95,14.15,8100,465.38,167,69.9,7838,Source Verified,1,0
0,9,6652.6,D,300.08,9.04,2550,995.17,221,31.0,34744,Not Verified,3,0
0,6,28078.22,B,652.13,23.85,130300,1320.55,384,79.0,205102,Verified,0,0
0,9,6004.98,B,252.06,8.21,14200,568.82,169,36.5,104769,Not Verified,1,0
0,10,2675.71,C,120.73,4.89,8000,380.16,253,49.9,3995,Source Verified,3,0
0,3,16624.99,A,549.56,16.83,40000,267.43,317,61.0,24543,Verified,0,0
1,3,0.0,E,10184.0,17.23,31600,434.04,313,48.9,331741,Source Verified,3,0
0,3,7420.7,B,258.1,13.44,13900,190.56,370,60.0,51113,Source Verified,0,0
0,4,17197.18,B,626.82,12.71,65100,692.29,180,38.2,37900,Source Verified,0,0
9,11,0.0,G,23852.57,26.04,35800,1083.33,244,84.8,45023,Source Verified,1,0
0,2,7124.66,A,232.48,10.62,34100,83.57,208,46.6,144322,Not Verified,0,0
0,6,7726.33,C,301.91,16.01,19000,531.45,43,77.0,20969,Not Verified,0,0
0,7,6542.56,A,240.92,29.27,33600,226.64,199,49.2,158757,Not Verified,0,0
5,12,0.0,C,9479.94,35.76,20900,887.27,125,65.5,42750,Source Verified,0,0
0,12,4775.72,C,233.44,27.59,9100,866.36,123,87.4,123012,Source Verified,1,0
0,4,7615.87,C,281.78,33.82,44400,337.07,128,56.3,82462,Verified,1,0
0,3,10535.02,D,465.39,29.63,22900,485.91,108,54.5,29391,Verified,1,0
0,6,20260.61,A,722.76,27.44,58500,636.18,144,16.2,295761,Source Verified,1,0
1,8,16484.36,B,628.39,15.42,32500,860.37,311,41.6,60025,Source Verified,0,0
0,1,19776.71,D,480.12,21.71,30800,239.71,346,63.0,432941,Not Verified,1,0
0,9,25759.64,A,586.49,22.71,92600,1438.85,170,15.5,240048,Source Verified,0,0
0,11,13235.91,E,397.33,24.09,4500,2573.22,118,35.4,46125,Source Verified,0,0
0,12,2111.36,B,98.85,24.74,11000,293.75,209,33.1,32854,Source Verified,1,0
0,2,14684.65,D,379.76,24.21,24100,429.29,127,58.8,89966,Verified,0,0
9,10,0.0,A,6071.52,11.56,41800,66.26,258,87.7,342671,Not Verified,0,0
0,6,21182.74,A,770.68,25.43,20700,797.25,192,94.1,395366,Not Verified,0,0
0,3,29124.8,E,811.44,35.84,34200,1524.14,195,94.9,144699,Verified,0,0
0,2,12843.93,C,461.85,11.39,6800,296.21,195,94.8,30694,Source Verified,0,0
0,8,26675.35,C,1100.65,21.52,36500,2435.49,315,84.4,374101,Verified,0,0
0,1,7818.98,C,272.15,19.78,4600,78.98,234,16.2,28319,Source Verified,2,0
0,3,17620.9,C,651.94,16.43,18500,638.26,149,69.9,22291,Source Verified,0,0
0,2,2283.22,B,76.51,18.37,12900,34.41,437,25.0,4637,Verified,1,0
1,9,12097.93,B,494.86,23.2,43100,1037.59,470,76.9,49098,Not Verified,0,0
0,2,3817.94,C,136.08,28.23,30400,87.06,107,13.7,15236,Not Verified,2,0
1,12,11861.34,B,664.2,15.16,16100,1697.42,177,66.4,31317,Source Verified,2,0
0,11,8595.62,A,370.48,10.54,18800,659.25,106,71.8,18944,Source Verified,0,0
0,7,5983.68,B,233.1,20.15,11900,382.36,121,53.5,32037,Not Verified,0,0
0,1,10728.17,A,344.15,14.22,29000,67.5,341,55.7,29698,Not Verified,0,0
0,6,30131.99,C,1196.05,26.85,54400,2281.09,194,80.2,196357,Verified,0,0
1,2,19770.03,C,468.8,31.24,8300,199.02,158,98.4,79019,Verified,0,0
1,10,5078.36,B,214.44,14.26,13200,504.16,67,65.7,56049,Source Verified,1,0
1,5,10806.92,B,377.04,19.72,10300,306.89,150,89.3,215471,Source Verified,0,0
1,10,31049.58,C,790.82,23.73,418200,3209.87,385,61.6,643748,Source Verified,2,0
0,1,20166.39,C,479.77,1.69,1600,213.34,207,72.6,154359,Verified,0,0
3,12,32155.34,G,1047.71,7.84,10500,6483.66,154,51.9,272928,Verified,2,1
0,10,7742.83,E,362.78,9.54,13300,1360.49,173,63.8,8489,Source Verified,1,0
0,10,7454.49,A,312.86,17.28,25500,574.32,166,42.7,17018,Not Verified,0,0
0,1,15792.06,B,355.42,18.64,22400,130.13,195,49.7,87481,Not Verified,0,0
0,3,22352.42,C,827.87,12.46,54900,859.33,251,14.1,20304,Source Verified,2,0
0,3,7721.96,C,278.43,16.78,1300,245.55,231,74.0,57824,Not Verified,4,0
1,12,11782.55,C,544.21,23.05,25100,1744.58,182,50.0,183390,Source Verified,0,0
0,1,9897.47,E,256.61,23.14,9000,133.54,100,96.5,73078,Verified,0,0
0,1,7802.31,A,250.29,13.23,20900,49.09,224,40.8,33874,Verified,0,0
0,1,23936.37,C,820.68,22.57,20700,239.91,455,49.4,27850,Source Verified,1,0
0,10,7684.75,E,360.06,39.97,19500,1350.29,106,60.8,64493,Source Verified,0,0
0,3,16746.46,C,603.81,17.23,32700,532.51,209,57.7,122818,Source Verified,3,0
0,12,5581.02,B,256.23,11.84,9600,651.56,220,76.9,18311,Source Verified,1,0
0,4,26963.73,A,924.81,9.82,77600,634.26,186,23.5,506940,Source Verified,1,0
1,9,2016.29,B,82.48,17.8,10500,174.53,105,57.4,10918,Not Verified,0,0
0,7,15915.57,A,604.6,25.67,31700,814.3,180,62.4,32849,Source Verified,0,0
0,2,12689.89,C,296.99,16.78,19300,264.83,147,20.6,21523,Not Verified,0,0
0,9,19028.49,A,729.37,11.57,165900,855.54,205,29.2,447337,Source Verified,1,0
0,9,17845.14,C,472.14,15.71,24700,2078.12,145,69.7,182255,Source Verified,0,0
0,7,13516.45,A,298.87,26.18,58900,596.44,189,33.0,160041,Not Verified,0,0
0,12,9922.55,C,266.16,28.2,9700,1395.36,95,100.1,78610,Source Verified,0,0
1,10,21607.28,D,607.62,14.73,37800,3028.23,124,65.2,131127,Source Verified,0,0
0,2,7315.48,B,235.65,7.71,17400,47.72,199,45.1,7849,Verified,0,0
0,3,32804.38,D,819.79,30.85,48500,1326.8,265,99.7,113578,Verified,2,0
0,11,15362.21,D,723.78,15.41,21100,2649.73,300,46.1,190037,Source Verified,1,0
0,2,9506.26,B,314.2,26.65,31600,130.12,303,28.8,37332,Not Verified,0,0
0,8,3418.37,C,144.88,17.67,7600,373.99,51,61.6,86887,Not Verified,0,0
0,3,9997.39,B,339.34,15.2,33100,205.59,313,36.9,261143,Not Verified,0,0
0,4,4541.75,C,170.87,15.7,19300,221.34,196,60.0,408196,Not Verified,1,0
0,5,3188.93,C,124.18,13.82,33100,203.97,281,96.7,119538,Verified,0,0
0,3,5353.86,D,206.64,28.29,13600,235.93,122,30.2,28321,Source Verified,0,0
0,2,4889.87,D,174.34,19.34,20200,55.65,240,42.2,13869,Source Verified,1,0
0,7,10973.92,C,275.07,14.74,55500,881.64,211,32.7,207179,Not Verified,0,0
0,8,31366.53,C,814.21,36.82,77400,3074.2,177,66.1,247270,Verified,0,0
0,6,17032.53,D,455.72,39.8,11200,1409.36,158,80.7,145624,Verified,1,0
1,4,18572.47,B,724.47,10.38,78000,594.09,286,53.0,23308,Source Verified,3,0
0,7,4298.4,C,169.27,10.43,2300,310.32,212,99.0,51622,Source Verified,0,0
0,3,18611.6,E,500.07,12.55,18100,870.87,315,72.2,242045,Not Verified,0,0
0,5,8650.09,A,306.87,18.2,24100,280.45,190,73.6,32621,Source Verified,0,0
0,6,17538.94,B,637.58,28.59,46800,716.65,165,82.5,188609,Verified,1,0
1,8,19519.3,E,568.01,24.39,38300,2446.39,243,48.9,28524,Source Verified,2,0
0,1,2926.41,B,94.54,29.17,66000,18.16,306,60.7,278592,Not Verified,1,0
0,8,20008.06,D,851.71,23.04,33090,2246.9,282,30.0,229753,Verified,5,0
1,8,0.0,C,8331.16,10.44,28000,753.78,290,69.3,37614,Verified,1,0
0,6,10301.82,C,402.54,25.96,77727,708.6,330,85.0,208488,Verified,1,0
1,9,25334.94,C,660.99,28.91,31700,2600.07,185,55.3,297514,Verified,0,0
0,8,0.0,C,9476.42,18.81,28800,883.69,134,34.9,44863,Not Verified,1,0
0,5,10397.6,A,371.96,21.29,27200,339.94,164,63.7,54663,Not Verified,0,0
0,6,25685.1,B,570.16,15.83,139000,1080.61,346,44.1,62928,Source Verified,0,0
0,12,7327.41,C,334.01,23.21,21200,987.75,79,58.7,20541,Source Verified,1,0
0,9,13120.63,B,305.44,22.59,28500,862.77,178,53.5,251588,Not Verified,0,0
1,8,12790.28,A,476.29,12.65,69600,518.9,166,18.1,35591,Source Verified,1,0
0,5,22585.14,C,833.83,15.88,29100,971.35,150,75.7,262160,Not Verified,1,0
0,2,5851.73,A,187.72,29.89,55900,36.82,368,43.3,207248,Not Verified,1,0
1,8,0.0,B,10335.8,14.13,161200,708.94,50,7.0,19341,Not Verified,3,0
0,3,15446.16,C,377.71,0.77,10100,546.73,168,31.0,3128,Source Verified,0,0
0,8,8331.64,C,333.53,11.42,11500,659.52,136,31.0,238774,Not Verified,0,0
0,6,7069.75,C,289.64,35.09,25000,430.86,454,95.3,158633,Not Verified,2,0
0,3,19218.48,B,424.85,18.19,103900,470.83,266,50.7,212498,Not Verified,1,0
1,4,8821.9,B,310.98,11.74,15500,243.24,191,57.3,8885,Verified,0,0
1,5,29190.38,D,1140.73,30.28,42400,1692.89,171,68.9,55030,Source Verified,0,0
0,10,21732.54,D,1067.14,25.11,85700,3799.6,268,39.0,35864,Verified,2,0
0,7,8353.76,C,338.54,19.68,15300,671.69,114,82.6,33463,Not Verified,1,0
0,6,10087.69,D,403.9,32.84,42400,730.67,84,29.0,30548,Not Verified,0,0
0,3,24002.45,B,521.03,22.59,82350,552.8,233,51.0,255176,Verified,1,0
1,6,4325.21,C,164.37,14.4,10100,243.61,139,11.4,19549,Verified,0,0
0,3,9256.86,B,314.2,17.06,12900,194.92,98,41.0,44266,Source Verified,0,0
0,1,4910.45,C,175.26,25.74,29200,57.03,191,77.1,373778,Verified,0,0
0,12,4917.09,E,246.78,36.51,18700,1096.47,259,45.5,95652,Not Verified,0,0
0,12,17950.24,C,499.48,30.21,36500,2909.02,245,48.4,104787,Verified,0,0
0,12,24639.03,B,1153.17,32.39,115500,3421.46,104,61.0,195577,Verified,0,0
1,3,3331.74,B,112.92,27.05,53000,55.64,323,44.1,161401,Verified,0,0
6,10,0.0,D,4732.96,6.27,13400,248.78,183,31.9,4583,Not Verified,2,0
1,12,5838.48,B,263.58,10.13,19400,727.69,186,43.1,13826,Not Verified,0,0
0,12,10315.75,D,294.96,15.31,6900,1833.28,182,63.9,126131,Source Verified,0,0
1,9,3988.51,A,156.43,5.4,10500,237.76,71,35.0,3672,Verified,0,0
0,3,5113.59,B,196.41,28.26,41500,128.39,172,56.9,216221,Not Verified,0,0
0,9,10936.87,D,361.39,8.13,10200,1400.06,67,65.5,40997,Source Verified,0,0
1,12,10904.3,B,487.47,23.09,33000,1248.99,110,39.3,27152,Not Verified,0,0
0,9,8750.37,B,369.5,16.05,21200,868.7,203,67.0,65451,Source Verified,1,0
1,10,8525.84,B,350.67,12.57,19900,690.27,156,5.4,10910,Not Verified,0,0
0,5,3711.59,C,142.19,10.66,7300,216.32,136,0.0,29938,Source Verified,3,0
0,3,20387.35,E,568.01,28.92,20000,1042.4,203,53.8,122649,Source Verified,1,0
1,12,5360.72,A,229.84,5.53,23300,386.26,341,46.7,152374,Not Verified,2,0
1,9,3777.21,C,200.12,17.96,11300,369.98,182,69.7,11416,Not Verified,1,0
1,5,19534.89,B,707.06,9.18,10400,736.75,170,3.2,45553,Verified,0,0
1,5,0.0,D,14872.4,25.33,11700,989.99,116,82.2,61384,Source Verified,0,0
1,11,13108.68,C,338.93,17.12,23400,1487.4,467,6.2,65745,Source Verified,1,0
0,6,8596.79,C,338.54,22.61,41500,613.22,133,60.9,58483,Source Verified,1,0
1,4,6387.23,B,219.94,6.52,10600,136.44,309,91.3,544755,Source Verified,0,0
1,11,4565.02,C,203.12,18.74,58900,587.33,124,94.8,427503,Verified,1,0
0,1,26221.25,D,666.75,29.86,48821,362.13,367,50.0,191743,Verified,3,0
0,1,9879.48,C,225.44,18.9,68700,97.93,206,35.1,215883,Source Verified,0,0
0,6,21069.49,E,595.33,38.52,9400,2140.01,213,23.0,93603,Verified,0,0
1,11,6376.04,C,281.78,21.2,14500,787.92,41,44.1,40948,Not Verified,0,0
1,5,0.0,C,18925.61,6.9,14000,1140.05,133,92.7,12979,Not Verified,0,0
0,8,4157.6,B,164.96,12.0,7700,305.91,104,80.8,7843,Source Verified,0,0
0,1,20843.96,B,695.34,22.41,55900,176.68,356,51.6,232222,Not Verified,1,0
0,4,11372.17,B,254.91,10.67,42100,385.15,270,26.6,124033,Not Verified,0,0
0,1,14824.41,C,392.03,13.12,6700,205.05,412,96.2,6443,Source Verified,0,0
0,4,5064.57,B,183.32,18.57,52800,189.3,149,71.1,519007,Source Verified,0,0
4,10,0.0,B,11755.5,13.4,11400,568.67,375,50.5,188771,Source Verified,1,0
0,2,9492.06,A,305.31,9.66,46400,95.75,242,18.1,360084,Source Verified,0,0
0,2,14317.35,C,510.27,7.2,5100,241.06,260,43.9,388449,Not Verified,3,0
0,7,22286.86,B,502.45,19.33,103000,1117.8,190,25.6,169070,Verified,0,0
7,7,0.0,E,19862.63,24.64,43400,192.38,127,79.2,145172,Verified,0,0
0,11,5759.58,B,251.36,8.79,19800,520.9,182,58.1,27364,Source Verified,2,0
0,11,11116.71,A,458.99,10.29,58800,724.54,198,26.0,29824,Not Verified,0,0
0,1,12670.69,A,396.91,26.86,131000,63.09,252,46.8,47571,Not Verified,0,0
0,2,23815.82,B,818.35,26.2,24600,429.62,154,85.7,76774,Source Verified,0,0
0,5,31506.23,A,1095.0,8.59,167600,870.89,269,41.5,301546,Source Verified,0,0
0,6,8552.67,B,327.34,11.73,29400,510.6,130,80.1,455097,Source Verified,0,0
0,2,24784.38,E,659.4,32.7,40900,773.81,263,67.1,203892,Verified,1,0
0,11,13533.5,A,325.88,14.21,20200,1110.9,166,50.1,166781,Not Verified,0,0
0,6,15533.19,B,353.16,19.76,56000,664.76,385,48.2,69444,Not Verified,2,0
0,12,12322.0,D,606.22,25.57,24700,2528.38,269,82.1,32124,Not Verified,1,0
0,8,5807.03,B,237.53,11.49,19300,498.05,65,69.4,26699,Not Verified,1,0
1,3,23537.29,E,649.15,6.89,12300,807.6,240,74.1,247142,Verified,2,0
0,12,5684.62,C,273.77,25.03,19900,988.52,264,33.2,18379,Source Verified,1,0
0,11,17191.35,A,740.95,5.18,96500,1318.5,212,13.6,14702,Source Verified,1,0
0,1,11627.4,D,303.81,45.78,7100,154.79,225,64.1,103474,Verified,0,0
1,7,11139.71,C,279.16,20.29,33200,856.63,133,41.7,23566,Source Verified,0,0
0,3,6509.65,C,242.59,24.62,24600,209.64,539,33.4,159640,Not Verified,1,0
0,3,20801.34,D,512.97,14.9,9000,515.38,134,41.5,521403,Not Verified,1,0
0,5,15696.37,A,549.56,16.64,117500,437.93,389,49.7,368418,Not Verified,1,0
0,9,0.0,A,7435.35,16.12,23400,371.42,235,62.9,61474,Not Verified,0,0
1,6,23271.3,A,505.6,12.44,29800,869.4,228,40.6,178240,Verified,0,0
0,10,7491.2,B,318.79,8.1,42200,668.91,49,45.9,27035,Verified,1,0
0,11,6902.97,A,300.35,2.57,6200,602.61,136,33.0,183006,Source Verified,0,0
0,3,23134.46,A,782.15,29.24,52800,458.99,238,90.8,68199,Verified,0,0
0,1,6825.37,A,216.98,12.2,94500,39.53,311,8.8,17792,Source Verified,2,0
0,1,0.0,A,4373.78,20.21,90700,61.51,144,17.7,34917,Source Verified,1,0
0,1,34631.86,D,948.93,34.83,45300,512.46,217,49.4,64462,Source Verified,0,0
0,7,7998.37,C,320.19,11.24,17600,633.15,153,47.8,135295,Not Verified,2,0
0,3,18669.85,E,723.67,26.52,37160,620.56,282,53.0,47543,Verified,3,0
0,2,27086.49,E,719.05,31.53,100300,814.56,174,74.7,958373,Verified,0,0
0,9,7152.46,A,276.58,12.79,66800,361.76,191,25.0,72762,Not Verified,0,0
0,4,20254.0,A,703.93,29.89,128400,545.06,410,91.0,504611,Source Verified,0,0
0,9,20868.0,E,629.56,11.96,13000,3528.78,79,67.8,34188,Source Verified,0,0
1,8,20432.76,G,661.16,25.7,31900,3278.53,189,101.1,108347,Verified,0,0
1,6,7282.22,C,276.75,15.35,6900,410.15,109,58.9,20236,Source Verified,0,0
3,9,0.0,F,19122.34,8.71,29800,2287.03,163,78.4,392971,Verified,1,0
0,5,19450.89,D,500.84,26.12,126710,1085.54,438,80.0,447251,Verified,0,0
1,6,9574.9,A,331.27,6.18,24200,224.75,164,39.6,180449,Not Verified,0,0
0,2,29612.48,B,637.27,25.28,51300,233.1,233,39.9,71610,Source Verified,0,0
0,1,17537.73,A,542.07,27.68,187000,74.48,256,39.0,195826,Verified,1,0
0,1,19770.97,C,470.36,15.18,19700,225.24,81,90.0,36170,Source Verified,0,0
0,2,18020.08,B,392.98,13.26,15600,290.64,206,63.1,18151,Not Verified,1,0
1,7,7286.6,D,301.88,38.7,29200,689.68,136,60.7,35601,Source Verified,2,0
0,2,18993.71,A,616.54,10.32,41500,226.78,128,42.3,17575,Verified,0,0
1,12,6138.95,D,295.88,21.65,11500,1177.36,319,63.5,11111,Source Verified,0,0
0,3,10229.47,C,366.89,26.03,47400,322.63,184,70.2,33276,Not Verified,1,0
1,9,11892.78,A,455.86,14.79,38200,534.72,214,7.1,143840,Verified,0,0
0,10,22108.64,B,930.81,33.99,68300,1778.28,213,64.9,383057,Source Verified,0,0
1,3,3729.29,C,120.87,24.33,3600,119.61,202,100.8,138418,Verified,3,0
0,5,30635.37,B,1099.69,17.44,24200,1141.76,146,29.5,232318,Source Verified,0,0
7,10,0.0,F,1863.77,23.78,5900,359.44,120,58.9,55219,Source Verified,1,0
0,2,23458.29,D,600.0,31.0,13800,614.16,223,80.6,86658,Source Verified,4,0
0,12,12721.36,C,341.22,16.66,20800,1805.18,262,32.7,336944,Not Verified,0,0
0,6,32674.32,D,869.66,31.32,71087,2826.21,290,65.1,89122,Verified,0,0
0,6,14905.76,D,402.57,20.51,39800,1352.29,244,69.6,32206,Verified,1,0
1,5,0.0,C,11766.06,13.53,10500,555.77,202,85.3,37254,Source Verified,0,0
0,1,34151.2,E,894.76,19.53,24200,509.56,164,62.9,31762,Source Verified,0,0
0,6,6798.73,B,251.36,27.36,21200,303.25,94,78.4,89022,Not Verified,0,0
1,3,6958.0,D,257.75,36.19,14300,191.81,239,77.4,176677,Source Verified,0,0
1,2,19507.94,B,628.39,11.39,64300,122.7,309,56.1,414239,Verified,1,0
0,2,21195.98,D,532.36,33.58,82800,262.89,293,36.5,177560,Source Verified,2,0
0,12,21148.9,B,996.29,33.27,39000,3102.04,199,86.6,64811,Verified,0,0
0,1,9762.98,B,325.69,19.6,55300,82.76,318,53.7,224823,Source Verified,0,0
0,3,16584.78,C,380.66,31.5,62300,334.49,186,82.9,361491,Source Verified,1,0
0,3,18551.76,B,645.25,20.93,65900,465.31,145,52.0,373438,Verified,4,0
1,12,17192.17,C,448.85,16.27,74600,2101.99,409,27.0,277516,Source Verified,0,0
0,7,12827.0,E,373.26,17.87,29800,1607.64,143,55.6,195771,Not Verified,1,0
1,8,2332.85,C,93.39,8.4,5900,181.8,282,26.9,25136,Not Verified,0,0
0,5,3161.87,B,116.15,21.21,54100,138.62,303,54.6,119677,Not Verified,0,0
0,2,4878.81,B,159.4,5.32,28100,50.95,146,11.8,69121,Source Verified,0,0
1,11,10540.78,E,495.37,34.08,9200,1880.47,49,59.7,24107,Source Verified,1,0
0,5,32804.63,C,790.82,9.08,25500,1780.98,211,45.7,303858,Source Verified,0,0
0,11,0.0,E,16508.74,22.95,8600,3473.2,124,91.4,251063,Source Verified,0,0
0,3,32548.36,C,1167.36,18.14,126080,1026.54,427,71.0,547360,Source Verified,1,0
0,10,7097.12,C,313.65,18.62,15600,870.44,122,45.0,43588,Not Verified,0,0
2,5,0.0,B,21187.34,22.35,74400,610.74,252,68.7,153916,Source Verified,1,0
0,5,4418.58,C,169.27,26.12,23600,257.52,247,57.8,211067,Source Verified,0,0
0,3,9485.23,A,301.15,14.76,9400,81.62,129,32.9,124160,Not Verified,0,0
0,8,3305.57,B,127.52,17.43,1400,196.17,188,76.9,155264,Not Verified,3,0
0,3,20260.33,C,488.53,18.08,28700,693.28,132,78.0,30667,Source Verified,0,0
1,8,25375.12,E,738.41,17.32,51400,3242.41,240,69.9,155436,Source Verified,1,0
0,10,17899.7,E,513.79,23.41,14900,2871.79,245,64.2,72520,Source Verified,0,0
0,8,27529.97,E,803.02,5.86,18000,3919.98,147,36.3,249767,Verified,1,0
1,3,7173.8,C,263.14,22.2,11940,221.33,217,61.0,27662,Not Verified,3,0
0,7,8353.75,C,338.54,16.43,38600,716.12,302,44.0,22270,Source Verified,0,0
0,6,14741.34,B,347.8,11.48,27300,841.44,252,46.8,392734,Source Verified,0,0
0,10,3705.53,A,153.0,10.95,69600,233.75,113,9.1,35622,Not Verified,1,0
1,4,33673.36,C,802.29,30.05,78100,1126.62,276,76.7,331793,Source Verified,0,0
-9,0,12848.51,C,339.94,30.19,32800,1484.53,144,34.2,149317,Not Verified,1,0
1,2,8284.68,A,269.83,11.69,20000,51.56,187,40.9,176968,Not Verified,0,0
0,1,34486.37,D,886.11,33.45,60100,451.46,188,96.7,778473,Verified,0,0
0,4,19146.45,D,506.35,24.84,21100,1152.01,144,76.9,54436,Source Verified,0,0
0,3,5552.26,A,187.72,10.7,13100,110.16,226,31.4,236346,Not Verified,1,0
0,3,13329.87,B,452.45,9.9,10100,280.68,164,76.6,42578,Verified,1,0
0,7,4998.97,C,200.12,9.46,9500,391.62,118,47.1,4470,Verified,0,0
0,4,21347.14,G,693.87,26.02,12500,2036.88,173,53.2,98554,Source Verified,2,0
1,7,12877.24,C,503.18,32.38,21000,875.17,190,42.1,57866,Source Verified,1,0
1,10,21115.08,B,509.82,32.33,130700,1690.14,283,87.4,394418,Verified,0,0
1,5,17157.9,B,612.99,25.48,30500,646.76,335,62.5,136327,Source Verified,0,0
0,8,12472.94,B,494.86,21.67,18700,917.74,213,45.9,71399,Verified,0,0
0,2,0.0,A,19899.36,20.92,74200,295.07,197,14.9,269690,Not Verified,0,0
0,3,7986.14,B,281.52,12.91,42700,217.57,142,27.5,24556,Source Verified,0,0
1,7,24093.47,E,657.39,13.57,36500,2261.7,182,62.6,22842,Source Verified,1,0
0,2,14249.34,A,464.95,28.02,42700,173.19,254,54.7,239645,Verified,0,0
0,2,3913.45,D,141.72,27.35,14900,47.81,159,74.5,39852,Verified,0,0
1,8,3031.64,D,125.88,4.3,4000,254.8,44,66.6,27666,Not Verified,0,0
1,6,13240.4,C,503.18,11.12,7200,789.26,373,62.0,16078,Source Verified,1,0
0,8,4026.19,B,163.67,11.18,13300,329.44,205,27.6,3665,Verified,0,0
4,12,10288.7,F,325.81,37.7,29600,1578.78,102,81.1,51912,Source Verified,1,1
